profile_id,predicted_list
15137,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
15144,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
15152,"[124, 125, 65, 190, 339, 1880, 127, 241, 329, 188, 347, 126, 3470, 55, 16, 2472, 51, 2029, 50, 12901, 2469, 15, 423, 956, 364]"
15153,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
15164,"[124, 65, 13475, 125, 190, 12709, 339, 241, 12690, 127, 16, 491, 12710, 12733, 126, 2044, 2029, 2373, 13503, 12757, 12769, 13486, 424, 441, 505]"
15167,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
15170,"[19, 16, 18, 17, 15, 38, 39, 225, 224, 232, 136, 967, 4021, 230, 4020, 40, 229, 41, 42, 44, 1910, 45, 228, 43, 46]"
15174,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
15184,"[125, 124, 65, 339, 1880, 329, 190, 241, 127, 12377, 126, 347, 55, 2348, 1203, 2054, 50, 16, 2029, 2469, 2524, 423, 2335, 383, 949]"
15187,"[125, 55, 124, 190, 241, 339, 65, 2502, 1880, 2559, 505, 543, 127, 329, 536, 2082, 2348, 6271, 469, 2054, 2472, 50, 545, 2062, 2189]"
15191,"[124, 125, 65, 190, 339, 1880, 127, 241, 329, 188, 347, 126, 3470, 55, 16, 2472, 51, 2029, 50, 12901, 2469, 15, 423, 956, 364]"
15197,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
15201,"[125, 124, 65, 339, 1880, 329, 190, 241, 127, 12377, 126, 347, 55, 2348, 1203, 2054, 50, 16, 2029, 2469, 2524, 423, 2335, 383, 949]"
15210,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
15212,"[38, 39, 225, 136, 230, 40, 41, 42, 43, 44, 45, 232, 46, 186, 489, 1299, 1911, 425, 1880, 3669, 64, 383, 441, 55, 241]"
15215,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
15216,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
15218,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
15223,"[228, 124, 347, 125, 241, 65, 339, 190, 3502, 1880, 1047, 127, 2054, 329, 2191, 3501, 2641, 383, 1203, 380, 1881, 2184, 369, 55, 2492]"
15228,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
15236,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
15237,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
15238,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
15240,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
15242,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
15243,"[124, 125, 65, 190, 339, 1880, 127, 241, 329, 188, 347, 126, 3470, 55, 16, 2472, 51, 2029, 50, 12901, 2469, 15, 423, 956, 364]"
15250,"[125, 124, 65, 339, 1880, 329, 190, 241, 127, 12377, 126, 347, 55, 2348, 1203, 2054, 50, 16, 2029, 2469, 2524, 423, 2335, 383, 949]"
15252,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
15253,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
15254,"[125, 124, 65, 339, 1880, 329, 190, 241, 127, 12377, 126, 347, 55, 2348, 1203, 2054, 50, 16, 2029, 2469, 2524, 423, 2335, 383, 949]"
15255,"[16, 4552, 17, 2227, 38, 19, 18, 4939, 15, 128, 67, 224, 416, 39, 1880, 36, 185, 148, 406, 410, 136, 264, 489, 2296, 34]"
15258,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
15263,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
15267,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
15279,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
15288,"[16, 4552, 17, 2227, 38, 19, 18, 4939, 15, 128, 67, 224, 416, 39, 1880, 36, 185, 148, 406, 410, 136, 264, 489, 2296, 34]"
15291,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
15292,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
15294,"[125, 124, 65, 339, 1880, 329, 190, 241, 127, 12377, 126, 347, 55, 2348, 1203, 2054, 50, 16, 2029, 2469, 2524, 423, 2335, 383, 949]"
15298,"[228, 124, 347, 125, 241, 65, 339, 190, 3502, 1880, 1047, 127, 2054, 329, 2191, 3501, 2641, 383, 1203, 380, 1881, 2184, 369, 55, 2492]"
15300,"[125, 65, 124, 241, 127, 2472, 190, 347, 339, 1880, 381, 126, 55, 2469, 2054, 425, 50, 2029, 51, 329, 380, 2082, 383, 2524, 364]"
15302,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
15308,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
15312,"[124, 65, 13475, 125, 190, 12709, 339, 241, 12690, 127, 16, 491, 12710, 12733, 126, 2044, 2029, 2373, 13503, 12757, 12769, 13486, 424, 441, 505]"
15319,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
15325,"[124, 125, 65, 190, 339, 188, 329, 16, 15, 126, 127, 1880, 347, 1402, 241, 19, 1425, 38, 50, 18, 51, 2376, 423, 364, 2029]"
15327,"[1880, 125, 16, 124, 347, 241, 65, 339, 190, 188, 329, 15, 176, 2054, 55, 127, 381, 18, 59, 1425, 38, 2023, 126, 383, 19]"
15328,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
15330,"[124, 125, 65, 190, 339, 188, 329, 16, 15, 126, 127, 1880, 347, 1402, 241, 19, 1425, 38, 50, 18, 51, 2376, 423, 364, 2029]"
15333,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
15335,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
15336,"[1880, 125, 16, 124, 347, 241, 65, 339, 190, 188, 329, 15, 176, 2054, 55, 127, 381, 18, 59, 1425, 38, 2023, 126, 383, 19]"
15337,"[124, 125, 65, 190, 339, 1880, 127, 241, 329, 188, 347, 126, 3470, 55, 16, 2472, 51, 2029, 50, 12901, 2469, 15, 423, 956, 364]"
15338,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
15344,"[1880, 125, 16, 124, 347, 241, 65, 339, 190, 188, 329, 15, 176, 2054, 55, 127, 381, 18, 59, 1425, 38, 2023, 126, 383, 19]"
15345,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
15348,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
15352,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
15353,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
15357,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
15359,"[124, 125, 65, 190, 339, 1880, 127, 241, 329, 188, 347, 126, 3470, 55, 16, 2472, 51, 2029, 50, 12901, 2469, 15, 423, 956, 364]"
15369,"[124, 125, 65, 190, 339, 188, 329, 16, 15, 126, 127, 1880, 347, 1402, 241, 19, 1425, 38, 50, 18, 51, 2376, 423, 364, 2029]"
15372,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
15374,"[124, 65, 13475, 125, 190, 12709, 339, 241, 12690, 127, 16, 491, 12710, 12733, 126, 2044, 2029, 2373, 13503, 12757, 12769, 13486, 424, 441, 505]"
15378,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
15379,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
15390,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
15393,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
15399,"[125, 124, 65, 339, 1880, 329, 190, 241, 127, 12377, 126, 347, 55, 2348, 1203, 2054, 50, 16, 2029, 2469, 2524, 423, 2335, 383, 949]"
15402,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
15406,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
15412,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
15415,"[124, 125, 65, 190, 339, 1880, 127, 241, 329, 188, 347, 126, 3470, 55, 16, 2472, 51, 2029, 50, 12901, 2469, 15, 423, 956, 364]"
15424,"[13092, 15213, 15214, 11589, 4872, 15215, 124, 339, 505, 16, 14631, 65, 329, 2044, 190, 491, 241, 2031, 2623, 441, 416, 492, 38, 426, 15222]"
15432,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
15433,"[125, 55, 124, 190, 241, 339, 65, 2502, 1880, 2559, 505, 543, 127, 329, 536, 2082, 2348, 6271, 469, 2054, 2472, 50, 545, 2062, 2189]"
15435,"[124, 65, 13475, 125, 190, 12709, 339, 241, 12690, 127, 16, 491, 12710, 12733, 126, 2044, 2029, 2373, 13503, 12757, 12769, 13486, 424, 441, 505]"
15439,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
15442,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
15449,"[124, 125, 65, 190, 339, 188, 329, 16, 15, 126, 127, 1880, 347, 1402, 241, 19, 1425, 38, 50, 18, 51, 2376, 423, 364, 2029]"
15458,"[125, 124, 65, 339, 1880, 329, 190, 241, 127, 12377, 126, 347, 55, 2348, 1203, 2054, 50, 16, 2029, 2469, 2524, 423, 2335, 383, 949]"
15460,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
15461,"[15140, 11240, 5010, 2337, 5037, 4456, 549, 230, 978, 124, 1880, 14899, 3708, 190, 319, 5326, 5338, 2135, 65, 177, 2952, 5161, 125, 347, 2594]"
15465,"[124, 125, 65, 190, 339, 188, 329, 16, 15, 126, 127, 1880, 347, 1402, 241, 19, 1425, 38, 50, 18, 51, 2376, 423, 364, 2029]"
15472,"[1880, 125, 16, 124, 347, 241, 65, 339, 190, 188, 329, 15, 176, 2054, 55, 127, 381, 18, 59, 1425, 38, 2023, 126, 383, 19]"
15474,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
15475,"[13092, 15213, 15214, 11589, 4872, 15215, 124, 339, 505, 16, 14631, 65, 329, 2044, 190, 491, 241, 2031, 2623, 441, 416, 492, 38, 426, 15222]"
15477,"[125, 124, 65, 339, 1880, 329, 190, 241, 127, 12377, 126, 347, 55, 2348, 1203, 2054, 50, 16, 2029, 2469, 2524, 423, 2335, 383, 949]"
15478,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
15479,"[125, 65, 124, 241, 127, 2472, 190, 347, 339, 1880, 381, 126, 55, 2469, 2054, 425, 50, 2029, 51, 329, 380, 2082, 383, 2524, 364]"
15480,"[1880, 125, 16, 124, 347, 241, 65, 339, 190, 188, 329, 15, 176, 2054, 55, 127, 381, 18, 59, 1425, 38, 2023, 126, 383, 19]"
15482,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
15485,"[1880, 125, 16, 124, 347, 241, 65, 339, 190, 188, 329, 15, 176, 2054, 55, 127, 381, 18, 59, 1425, 38, 2023, 126, 383, 19]"
15486,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
15491,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
15496,"[124, 125, 65, 190, 339, 188, 329, 16, 15, 126, 127, 1880, 347, 1402, 241, 19, 1425, 38, 50, 18, 51, 2376, 423, 364, 2029]"
15499,"[124, 65, 13475, 125, 190, 12709, 339, 241, 12690, 127, 16, 491, 12710, 12733, 126, 2044, 2029, 2373, 13503, 12757, 12769, 13486, 424, 441, 505]"
15500,"[124, 125, 65, 190, 339, 188, 329, 16, 15, 126, 127, 1880, 347, 1402, 241, 19, 1425, 38, 50, 18, 51, 2376, 423, 364, 2029]"
15503,"[124, 65, 13475, 125, 190, 12709, 339, 241, 12690, 127, 16, 491, 12710, 12733, 126, 2044, 2029, 2373, 13503, 12757, 12769, 13486, 424, 441, 505]"
15511,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
15523,"[125, 124, 65, 339, 1880, 329, 190, 241, 127, 12377, 126, 347, 55, 2348, 1203, 2054, 50, 16, 2029, 2469, 2524, 423, 2335, 383, 949]"
15524,"[15140, 11240, 5010, 2337, 5037, 4456, 549, 230, 978, 124, 1880, 14899, 3708, 190, 319, 5326, 5338, 2135, 65, 177, 2952, 5161, 125, 347, 2594]"
15526,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
15528,"[125, 65, 124, 241, 127, 2472, 190, 347, 339, 1880, 381, 126, 55, 2469, 2054, 425, 50, 2029, 51, 329, 380, 2082, 383, 2524, 364]"
15531,"[19, 16, 18, 17, 15, 38, 39, 225, 224, 232, 136, 967, 4021, 230, 4020, 40, 229, 41, 42, 44, 1910, 45, 228, 43, 46]"
15535,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
15537,"[19, 16, 18, 17, 15, 38, 39, 225, 224, 232, 136, 967, 4021, 230, 4020, 40, 229, 41, 42, 44, 1910, 45, 228, 43, 46]"
15538,"[11052, 1880, 4057, 190, 125, 38, 64, 124, 370, 383, 2054, 9820, 12087, 59, 65, 127, 188, 241, 348, 476, 2020, 2189, 3762, 4738, 6271]"
15539,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
15541,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
15542,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
15543,"[1880, 125, 16, 124, 347, 241, 65, 339, 190, 188, 329, 15, 176, 2054, 55, 127, 381, 18, 59, 1425, 38, 2023, 126, 383, 19]"
15544,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
15549,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
15550,"[13092, 15213, 15214, 11589, 4872, 15215, 124, 339, 505, 16, 14631, 65, 329, 2044, 190, 491, 241, 2031, 2623, 441, 416, 492, 38, 426, 15222]"
15553,"[125, 124, 65, 339, 1880, 329, 190, 241, 127, 12377, 126, 347, 55, 2348, 1203, 2054, 50, 16, 2029, 2469, 2524, 423, 2335, 383, 949]"
15555,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
15556,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
15558,"[124, 125, 65, 190, 339, 1880, 127, 241, 329, 188, 347, 126, 3470, 55, 16, 2472, 51, 2029, 50, 12901, 2469, 15, 423, 956, 364]"
15559,"[125, 124, 65, 339, 1880, 329, 190, 241, 127, 12377, 126, 347, 55, 2348, 1203, 2054, 50, 16, 2029, 2469, 2524, 423, 2335, 383, 949]"
15561,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
15563,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
15564,"[124, 65, 13475, 125, 190, 12709, 339, 241, 12690, 127, 16, 491, 12710, 12733, 126, 2044, 2029, 2373, 13503, 12757, 12769, 13486, 424, 441, 505]"
15567,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
15574,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
15577,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
15590,"[124, 125, 65, 190, 339, 188, 329, 16, 15, 126, 127, 1880, 347, 1402, 241, 19, 1425, 38, 50, 18, 51, 2376, 423, 364, 2029]"
15596,"[125, 124, 65, 339, 1880, 329, 190, 241, 127, 12377, 126, 347, 55, 2348, 1203, 2054, 50, 16, 2029, 2469, 2524, 423, 2335, 383, 949]"
15601,"[125, 65, 124, 241, 127, 2472, 190, 347, 339, 1880, 381, 126, 55, 2469, 2054, 425, 50, 2029, 51, 329, 380, 2082, 383, 2524, 364]"
15603,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
15604,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
15608,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
15609,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
15611,"[124, 125, 65, 190, 339, 1880, 127, 241, 329, 188, 347, 126, 3470, 55, 16, 2472, 51, 2029, 50, 12901, 2469, 15, 423, 956, 364]"
15612,"[16, 15, 67, 18, 224, 17, 241, 38, 19, 178, 410, 856, 407, 409, 225, 406, 408, 39, 124, 959, 50, 125, 228, 3501, 136]"
15614,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
15615,"[124, 125, 65, 190, 339, 1880, 127, 241, 329, 188, 347, 126, 3470, 55, 16, 2472, 51, 2029, 50, 12901, 2469, 15, 423, 956, 364]"
15617,"[124, 125, 65, 190, 339, 1880, 127, 241, 329, 188, 347, 126, 3470, 55, 16, 2472, 51, 2029, 50, 12901, 2469, 15, 423, 956, 364]"
15618,"[3573, 1963, 22343, 426, 1962, 425, 6392, 19341, 22342, 2586, 55, 124, 64, 190, 127, 339, 3698, 65, 125, 162, 441, 1971, 2499, 3873, 6182]"
15623,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
15624,"[1880, 125, 16, 124, 347, 241, 65, 339, 190, 188, 329, 15, 176, 2054, 55, 127, 381, 18, 59, 1425, 38, 2023, 126, 383, 19]"
15631,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
15632,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
15640,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
15647,"[4569, 190, 124, 1430, 125, 241, 303, 339, 393, 3983, 3986, 52, 329, 357, 379, 420, 7624, 127, 416, 417, 1880, 7891, 7894, 128, 129]"
15648,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
15649,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
15651,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
15652,"[124, 125, 65, 190, 339, 1880, 127, 241, 329, 188, 347, 126, 3470, 55, 16, 2472, 51, 2029, 50, 12901, 2469, 15, 423, 956, 364]"
15658,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
15661,"[11052, 1880, 4057, 190, 125, 38, 64, 124, 370, 383, 2054, 9820, 12087, 59, 65, 127, 188, 241, 348, 476, 2020, 2189, 3762, 4738, 6271]"
15662,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
15664,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
15666,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
15668,"[13092, 15213, 15214, 11589, 4872, 15215, 124, 339, 505, 16, 14631, 65, 329, 2044, 190, 491, 241, 2031, 2623, 441, 416, 492, 38, 426, 15222]"
15673,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
15677,"[124, 125, 65, 190, 339, 1880, 127, 241, 329, 188, 347, 126, 3470, 55, 16, 2472, 51, 2029, 50, 12901, 2469, 15, 423, 956, 364]"
15680,"[2323, 2052, 1880, 7891, 241, 329, 124, 6857, 190, 339, 2374, 3067, 5265, 6886, 8159, 424, 3977, 5264, 5272, 5926, 7025, 18337, 18339, 125, 248]"
15685,"[124, 125, 65, 190, 339, 1880, 127, 241, 329, 188, 347, 126, 3470, 55, 16, 2472, 51, 2029, 50, 12901, 2469, 15, 423, 956, 364]"
15689,"[124, 125, 65, 190, 339, 1880, 127, 241, 329, 188, 347, 126, 3470, 55, 16, 2472, 51, 2029, 50, 12901, 2469, 15, 423, 956, 364]"
